,Z,N,E,S,W
4.883333333333333,6146.755109243155,6357.8386200624445,5522.68162915137,6037.944512599644,6941.879041230402
4.9,6139.193335750593,6336.936816678498,5520.8841419901755,6030.5733078273925,6921.242984544839
4.916666666666667,6132.206495453532,6315.815480856921,5520.178328365054,6023.815054996878,6903.033924978361
4.933333333333334,6125.564713098624,6294.414935639672,5519.829368437569,6016.7905204332155,6887.253878244096
4.95,6119.08740932625,6273.162423755136,5518.730098509807,6009.989739072219,6873.952615853033
4.966666666666667,6112.488839706599,6252.304070584067,5516.013610468467,6003.27945245102,6862.126691939991
4.983333333333333,6105.317683381923,6232.206363153681,5510.7829386965695,5996.451392608849,6851.130914347011
5.0,6097.124329694372,6212.922234679213,5503.122277836888,5989.73036483481,6840.0309565586585
5.016666666666667,6087.986201834903,6194.723359614966,5493.6984440950155,5982.741474731344,6828.421822339412
5.033333333333333,6077.82562780828,6177.742291258292,5484.266606032696,5975.901117628455,6815.780114685477
5.05,6066.843212439727,6161.5092933680635,5476.363309255648,5968.866069228432,6802.2506437061875
5.066666666666666,6055.358327209361,6145.872567332592,5471.776016450047,5961.727406327697,6787.961537097671
5.083333333333333,6043.683933875403,6130.396618737478,5471.1328011930245,5954.734411260396,6773.449354549629
5.1,6032.142849473362,6114.919321392563,5474.164385348104,5947.705349182477,6758.969500083564
5.116666666666666,6021.0398499712055,6099.089920327079,5479.361661154735,5940.926313767823,6744.941863382218
5.133333333333333,6010.538076526085,6082.866151997593,5484.38610077459,5934.194544928486,6731.4898084245215
5.15,6000.701660865647,6066.074404049042,5486.8608226987135,5927.435857013119,6718.434257474264
5.166666666666667,5991.584960022359,6048.643458492145,5484.98535792735,5920.831390088075,6705.446976601781
5.183333333333334,5983.235357889339,6030.466568892237,5477.962119663208,5914.101237552426,6692.033440036745
5.2,5975.877620832544,6011.47598793018,5466.3303642190585,5907.2514079889725,6677.946361535703
5.216666666666667,5969.783168473357,5991.458069379133,5451.71020788733,5900.576044631238,6663.115153584317
5.233333333333333,5965.107948878392,5970.561241871233,5436.151185924678,5894.030645661001,6647.484732966844
5.25,5962.138438233282,5948.83372927257,5421.539115051924,5887.744135371729,6631.555669481274
5.266666666666667,5960.954642338385,5926.497375706552,5409.234207113228,5881.599055010047,6615.908027864302
5.283333333333333,5961.272598315192,5903.717839493397,5399.449875693922,5875.699820789134,6601.164215577324
5.3,5962.6850288283595,5880.691890717413,5391.6288522231525,5869.838810863538,6587.546056312859
5.316666666666666,5964.534568380405,5857.845357468402,5384.781849593267,5864.037588980947,6575.09348066775
5.333333333333333,5965.97587954574,5835.346267747487,5377.712319763503,5858.162148396816,6563.674471328693
5.35,5966.352651485956,5813.55077670695,5369.9014222251335,5852.047506788952,6553.252797888614
5.366666666666666,5964.989053554951,5792.369030781303,5361.179261148696,5845.9179480711255,6543.728601309788
5.383333333333333,5961.23466777425,5772.054449291679,5352.199282523092,5839.566965012689,6535.067763451933
5.4,5955.089631463092,5752.662393446333,5343.754279820921,5833.25647896537,6527.176966642553
5.416666666666667,5946.692508620281,5734.0463713687495,5336.816695041501,5826.861108402471,6519.75770815717
5.433333333333334,5936.506551009441,5716.161792910926,5331.917787114421,5820.681298360844,6512.348990544438
5.45,5925.732022611444,5698.807143509077,5329.143542523672,5814.568218785824,6504.805799487136
5.466666666666667,5915.539719003194,5681.729035165538,5328.000583549005,5808.753313082982,6496.731027427589
5.483333333333333,5906.49498536876,5664.719701719639,5327.735930403623,5802.9024266502975,6488.073776344475
5.5,5899.027350545473,5647.723490542793,5327.539973460493,5797.017897147078,6479.036358748314
5.516666666666667,5893.023670268577,5631.143642552556,5326.685592434935,5791.212516304825,6470.347529508666
5.533333333333333,5888.23071757893,5615.231700555869,5324.7400111961915,5785.250024040152,6462.567508021642
5.55,5884.901994756848,5600.052893325006,5322.0190846456535,5779.008049087017,6456.132701982121
5.566666666666666,5883.183293501424,5585.495283874739,5319.014825696586,5772.480726572407,6451.234898855613
5.583333333333333,5883.8265430829815,5571.350190088665,5316.48175739428,5765.686219025068,6448.147167876469
5.6,5887.978120407458,5557.241870517323,5315.23938978184,5758.57831060768,6446.670877699243
5.616666666666666,5896.649351385972,5542.878793537979,5315.940282173938,5751.312043828044,6446.3988172642
5.633333333333333,5910.443098366952,5528.028524501589,5318.664647537967,5743.624779496612,6446.7771608057155
5.65,5929.596165316182,5512.6239106517,5323.665400938783,5735.855881134638,6447.480918371824
5.666666666666667,5953.391044815129,5496.569780624187,5330.4362353082415,5728.036254839728,6447.930417265885
5.683333333333334,5980.684366572547,5480.023528721161,5338.7735844579865,5720.082590437248,6447.796184150706
5.7,6009.648823222269,5463.242869775132,5348.162700081953,5712.0493053695445,6446.83633704984
5.716666666666667,6037.762646539684,5446.455480824717,5358.024613500503,5703.979048923898,6445.08144015232
5.733333333333333,6063.126784085635,5429.908402346804,5368.17476959106,5695.792162811239,6442.534742821895
5.75,6084.123961103987,5413.893896651637,5377.82552482524,5687.321434355417,6439.277331808999
5.766666666666667,6098.520922003377,5398.601699173175,5386.452796069712,5678.862439850357,6435.8018726701175
5.783333333333333,6105.19842899627,5384.094994265866,5392.768584694676,5670.388877564612,6432.544417281189
5.8,6105.983058882796,5370.316200404028,5396.107954586181,5661.8901049708675,6429.6909590708065
5.816666666666666,6100.066173089401,5356.817775606675,5395.780026781078,5653.4607276437155,6427.491345390543
5.833333333333333,6087.490775127619,5343.03981220362,5390.889891931667,5645.021645405217,6426.207130698114
5.85,6070.082079369767,5328.366254316331,5382.236216263485,5636.558742235342,6425.983860166275
5.866666666666666,6050.040349491714,5312.204066023395,5370.533359184578,5628.293315120906,6426.65273407532
5.883333333333333,6026.165662716248,5294.203114388131,5357.391837330414,5620.381473856546,6427.79843810556
5.9,5998.188472638521,5274.427896509463,5344.2999973126825,5612.81062704899,6429.005606213394
5.916666666666667,5967.5127779254935,5253.205339954171,5332.585826710805,5605.613397387738,6429.96738583039
5.933333333333334,5934.455341324169,5231.167374112349,5323.371062645809,5598.74456203949,6430.548374916571
5.95,5898.535587540908,5209.070356893233,5316.386210913339,5592.34791846797,6430.702924179733
5.966666666666667,5861.0273652865935,5187.573803589249,5311.349718252431,5586.3498404601205,6430.240632166092
5.983333333333333,5823.543189554758,5167.179108347024,5307.672741045077,5580.595165361605,6428.912740842037
6.0,5786.99550373301,5148.233549772524,5304.4672080810315,5574.867592716569,6426.5807796275185
6.016666666666667,5753.50710460567,5130.708805515555,5301.394314864671,5569.260609780119,6423.130334221587
6.033333333333333,5726.358930167664,5114.27962022448,5298.304915023919,5563.741935742624,6418.707617908829
6.05,5703.398363490945,5098.426199755292,5295.082367517976,5558.2203068486315,6413.462896543789
6.066666666666666,5685.431247486948,5082.648683621391,5292.043544670964,5552.63448025382,6407.721520180712
6.083333333333333,5674.161556620543,5066.48321463651,5289.153866039128,5547.131304723239,6401.72689331823
6.1,5667.127813188533,5049.697637243186,5286.431072627844,5541.732472857062,6395.82207447402
6.116666666666666,5663.536739252981,5032.443790696689,5283.717687428845,5536.826607821949,6390.240619531177
6.133333333333333,5663.631590028531,5014.9438362496585,5280.693215949102,5532.035172307666,6384.861187524677
6.15,5665.865509248695,4997.6175194907255,5277.352490935705,5527.616755821,6379.5212335411825
6.166666666666667,5668.872125456092,4980.925124945926,5273.7260974372075,5523.509354330644,6374.1642243049255
6.183333333333334,5672.357108643153,4965.041850389031,5270.177232871586,5519.624666255328,6368.988689342462
6.2,5675.587713348741,4950.06646976012,5267.25211628938,5515.935512103716,6364.219685273525
6.216666666666667,5677.559398135776,4935.872341138829,5265.643431149692,5512.2922253188635,6359.957086057994
6.233333333333333,5678.2610462210605,4922.2003073555215,5265.599075371526,5508.668013430575,6356.177692072003
6.25,5676.920923833834,4909.019551445565,5267.1516140955355,5505.152874245512,6352.8326963900445
6.266666666666667,5673.291373183998,4896.196714283203,5269.969402847191,5501.575666972616,6349.8208203214745
6.283333333333333,5666.979481717514,4883.838408714795,5273.252294117724,5497.97759115327,6346.814884176093
6.3,5658.251251996122,4872.236050329406,5276.2381116258575,5494.326460376958,6343.711602820022
6.316666666666666,5647.570125863907,4861.734272390181,5278.158211466278,5490.78961004128,6340.289533446994
6.333333333333333,5635.969026322718,4852.496589226014,5278.635238314025,5487.318145435975,6336.3040930799825
6.35,5624.285141248858,4844.67609272883,5277.753730696553,5483.9854322065385,6331.514564457578
6.366666666666666,5613.131079780167,4838.14410250566,5276.018611896473,5480.808953235671,6325.806215929763
6.383333333333333,5603.253997794397,4832.708377093602,5274.375130154039,5477.874431098674,6319.024461121845
6.4,5594.989772053545,4828.061487555062,5273.618527414928,5475.18737629883,6311.362250122201
6.416666666666667,5588.561525198734,4823.893732270095,5274.14110141107,5472.894231536332,6303.25824359445
6.433333333333334,5583.624171410316,4819.856787687645,5275.930869224009,5471.053842133025,6295.128733036358
6.45,5579.635823401212,4815.769735886012,5278.606346802009,5469.586162274216,6287.717577595182
6.466666666666667,5575.711954801752,4811.386522824586,5281.121909962992,5468.286379666795,6281.480766757976
6.483333333333333,5571.067814058896,4806.783252044039,5282.618991142146,5467.071184573875,6276.523515154934
6.5,5565.222764691502,4801.94202105542,5282.620459534084,5465.807898325898,6272.468942627281
6.516666666666667,5558.094826272003,4797.13403807974,5281.0276960503825,5464.528148355413,6268.452659705964
6.533333333333333,5550.06085380053,4792.551026522406,5278.205872779841,5463.317158521136,6263.662818495804
6.55,5541.881885926508,4788.555304731572,5275.001030969391,5462.219961163274,6257.132664769008
6.566666666666666,5534.307770347224,4785.138792515319,5272.428342813909,5461.394661377199,6248.159978144266
6.583333333333333,5528.142725764771,4782.272319111482,5271.205525127015,5460.489977874458,6236.761454913733
6.6,5523.5722751565745,4779.738468891788,5271.473919221397,5459.778175831328,6223.2856641344815
6.616666666666666,5520.886543107421,4777.313936187437,5273.313815603095,5458.889443529983,6208.612126649262
6.633333333333333,5520.05830724119,4774.586368341157,5276.203090135008,5457.920074605064,6193.8024277650375
6.6499999999999995,5521.084836644205,4771.433659520845,5279.038628625573,5456.668461437662,6179.678945645072
6.666666666666667,5523.693905972339,4767.548938468832,5281.210056320776,5455.136286653099,6166.804496159008
6.683333333333334,5527.688685475781,4763.021231060333,5282.530761729025,5453.0735229073,6155.712925326208
6.7,5532.76613628543,4757.844592116657,5282.92732963339,5450.910823767268,6146.687249493989
6.716666666666667,5538.632024393637,4752.351392602225,5282.845669346233,5448.554142015009,6139.67150523121
6.733333333333333,5544.797182568608,4746.908288551772,5283.1705285801445,5446.359929060407,6134.520971745729
6.75,5550.796561380871,4741.887759094913,5284.2579041116405,5444.206605210549,6130.742898229566
6.766666666666667,5556.308556590846,4737.44332279909,5286.401861453717,5442.295190360716,6127.6724013640305
6.783333333333333,5560.863854565167,4733.686147029838,5289.702531673678,5440.3655537689365,6124.329719438216
6.8,5564.1664032908,4730.706812118164,5293.7795388876275,5438.596870864445,6119.655878736243
6.816666666666666,5565.954676329428,4728.387212076229,5298.203483554152,5436.593210357981,6112.6383878000825
6.833333333333333,5565.942447088503,4726.794333125039,5302.6870845856965,5434.363736983374,6102.622374326366
6.85,5563.688113930616,4725.791547739343,5306.714447934575,5431.792152820808,6089.393917061687
6.866666666666666,5558.912966165821,4725.577299352842,5310.336509418911,5429.107940448708,6073.453778501925
6.883333333333333,5551.6774699394255,4725.963856156119,5313.793243338098,5426.167943073717,6055.771986433806
6.8999999999999995,5542.233988508707,4726.918550043526,5317.069022869391,5423.11282673176,6037.550717831326
6.916666666666667,5531.453721413787,4728.080768999804,5319.966557292908,5420.041533621355,6020.050138234453
6.933333333333334,5519.7044387030965,4729.181639559447,5322.279139844042,5417.073032329086,6004.232578501237
6.95,5508.364776637231,4729.9750144906,5323.416990903975,5414.164973591823,5990.886222444942
6.966666666666667,5498.381652993975,4730.361831800022,5323.143864124434,5411.4191813076395,5980.270212123353
6.983333333333333,5489.994780914239,4730.0639905935695,5321.366325315218,5408.600659932548,5971.999460732712
7.0,5483.359085196464,4729.14046131579,5318.17424301215,5405.499052613909,5965.3938252013995
7.016666666666667,5477.95263625666,4727.441045479113,5314.426266077055,5402.284883287309,5959.284300515475
7.033333333333333,5472.93546452262,4725.127623920218,5311.273142518254,5398.777641893528,5952.727055738245
7.05,5467.443843665955,4722.211393745454,5309.9302425163005,5394.895434126421,5944.962200813719
7.066666666666666,5460.778113419751,4718.90208966813,5310.901268220053,5390.963237960125,5935.629146597192
7.083333333333333,5452.814984902858,4715.344963788751,5313.776013712477,5387.029589851286,5924.877137913432
7.1,5443.929121125446,4711.7186895315635,5318.00957852567,5383.20624064903,5913.309923218179
7.116666666666666,5434.8969644410245,4708.222396969143,5322.416249979554,5379.709315085695,5901.886764836698
7.133333333333333,5426.484813460304,4704.864061877329,5325.250716410674,5376.439273653802,5891.482179345594
7.1499999999999995,5419.586591134461,4701.7031382180785,5325.797358717236,5373.48983716306,5882.659281935563
7.166666666666667,5414.313801825701,4698.724709693783,5323.204793572844,5370.909693827099,5875.341936866791
7.183333333333334,5410.391420056973,4695.870610897599,5317.186301061464,5368.391194190655,5868.947936219979
7.2,5407.331654965715,4692.893984615337,5308.809558559596,5366.080766530242,5862.564228093212
7.216666666666667,5404.35515857015,4689.400835043722,5299.444892906081,5363.798486764259,5855.41107724834
7.233333333333333,5401.016484286501,4685.367316355358,5290.374521333576,5361.897486033843,5846.856129966174
7.25,5396.91518304723,4680.52415970349,5282.8539391091535,5360.198576994339,5836.774564743011
7.266666666666667,5392.124440265944,4675.08919299401,5277.5199153035965,5358.900187856697,5825.6845100832825
7.283333333333333,5386.907117295679,4669.482117250332,5274.586628747966,5357.9960308639775,5814.477108588399
7.3,5381.99325884927,4664.338762987666,5273.672698396745,5357.486321914395,5804.177165547583
7.316666666666666,5377.91140305508,4660.160670319095,5273.757477108473,5357.163778983637,5795.676099128492
7.333333333333333,5375.287894794677,4657.728241913207,5273.837773824915,5356.747277137762,5789.352618221367
7.35,5373.9826682601115,4657.398836705138,5272.8726517844,5356.132282934188,5785.138084516511
7.366666666666666,5374.054163757278,4659.803320143748,5270.568239614156,5355.322138086407,5782.6874202027375
7.383333333333333,5374.82781635482,4664.789178800117,5267.02427002321,5354.520336861347,5781.234029998113
7.3999999999999995,5375.570404454305,4672.408831346466,5262.547300526354,5353.855546437524,5779.676921472177
7.416666666666667,5375.488415548209,4682.13882800478,5257.659183658697,5353.355917459782,5777.321558543699
7.433333333333334,5374.191696798482,4693.144747458197,5252.993508051163,5353.192282665246,5773.599660964715
7.45,5371.592609157878,4704.840451332036,5248.803224326183,5353.25973285351,5767.746702685753
7.466666666666667,5368.086504466752,4716.337569471921,5245.0052392477055,5353.549327785306,5760.009593966456
7.483333333333333,5364.309937384551,4727.094112079721,5240.96383485588,5353.714494897021,5751.350983418911
7.5,5360.873098360644,4736.705497551574,5235.977074793793,5353.621601758407,5742.4813059835205
7.516666666666667,5358.2079193454165,4745.096278909371,5229.380552809039,5353.173545262361,5734.172930677652
7.533333333333333,5356.351646735719,4752.847180165834,5220.5837480518285,5352.684822175141,5727.314890821629
7.55,5355.071512768217,4760.319479962213,5209.51189744191,5352.041810825408,5721.7034600087545
7.566666666666666,5353.627595695677,4767.965328674527,5196.218421305292,5351.316055450046,5716.8821043569005
7.583333333333333,5351.618787370683,4776.413086482732,5181.042762486899,5350.369835296014,5712.072355400355
7.6,5348.57436234035,4785.437452076969,5164.790664816666,5349.09114025512,5706.087835856325
7.616666666666666,5344.353625354286,4794.903203857994,5148.358080348511,5347.5505479550775,5697.636244590641
7.633333333333333,5339.291943444817,4804.286011345829,5132.606717257568,5345.844666924953,5686.30457504976
7.6499999999999995,5334.033901578508,4812.465760153888,5118.443495379088,5344.119642972666,5671.858916969423
7.666666666666667,5329.117483182632,4818.828253225159,5106.205711078051,5342.17176120806,5654.356384016053
7.683333333333334,5325.044648464268,4822.39467018228,5095.880417209146,5339.983046444017,5634.886515107222
7.7,5322.091088042385,4822.649343852359,5087.117779263263,5337.459799844509,5614.639114345874
7.716666666666667,5320.633477052335,4819.539309216066,5079.346902613753,5334.618501553559,5594.6796623464215
7.733333333333333,5320.289059960312,4813.1331636287205,5071.93983734597,5331.4163589605905,5576.071616438717
7.75,5320.700707904393,4804.035240799805,5064.282441264183,5328.021029036294,5559.585840984514
7.766666666666667,5321.635751542034,4793.049128910117,5055.800144087433,5324.5180985556935,5545.2089816024445
7.783333333333333,5322.4449647879865,4780.9396396683205,5046.3229727124835,5320.955006366698,5532.80936400206
7.8,5322.915975525966,4768.605565002951,5036.074991934479,5317.200672315098,5522.087503238051
7.816666666666666,5323.0014740121105,4756.574680538989,5025.416341974886,5313.425784400346,5512.653821706261
7.833333333333333,5322.815106292333,4745.290019365894,5014.7990872368555,5309.519774187745,5504.274653542244
7.85,5322.351351240042,4735.05383026128,5004.519676524483,5305.364129171282,5496.859804875297
7.866666666666666,5321.827610750439,4725.760568227407,4994.656440352109,5301.127590680282,5490.734396341874
7.883333333333333,5321.278623961099,4717.634222449379,4985.327549915761,5296.9005715573385,5486.141061587717
7.8999999999999995,5320.853375829439,4710.968854694248,4976.094850580427,5292.8950785882425,5482.902929585207
7.916666666666667,5320.57995007207,4705.842165711876,4966.635605960117,5289.21508467672,5480.559077183744
7.933333333333334,5320.273031508798,4702.6322913044905,4956.639911428477,5286.07198930336,5478.429452863995
7.95,5320.031712072333,4701.684945838848,4945.927463505196,5283.162325294906,5475.691382321751
7.966666666666667,5320.096338379739,4702.9639569646315,4934.696358681373,5280.502219327104,5471.596652520826
7.983333333333333,5320.470885494194,4706.5314999877155,4923.038690648394,5277.81706604836,5465.8751894792495
8.0,5321.227555532555,4711.41338871286,4911.489257713717,5275.014170846157,5458.874343185607
8.016666666666666,5322.322081513306,4716.522263510771,4900.252465748092,5272.031520733231,5451.503271804936
8.033333333333333,5323.462143658116,4720.9601219646975,4889.570501237518,5269.023611020729,5444.70486479669
8.05,5324.320182316374,4722.922462715727,4879.6047142137495,5266.14098518238,5439.780501126645
8.066666666666666,5324.694198245914,4721.349834017696,4870.2704288302175,5263.267982220835,5437.202124372024
8.083333333333334,5324.262855457589,4716.08707104881,4861.217175064537,5260.510667744979,5437.0537481349
8.1,5322.914556081237,4706.423698320671,4852.294921119985,5257.929455182568,5438.950104813302
8.116666666666667,5320.632578658994,4693.188210213959,4843.282897013927,5255.549593098391,5442.092913371145
8.133333333333333,5317.696408223601,4677.157767431078,4834.225005582281,5253.444843295607,5445.53484913112
8.15,5314.371956281091,4659.504147928307,4824.935664897203,5251.511854432786,5448.467425846123
8.166666666666666,5311.00411628306,4641.804526447281,4815.467338794019,5249.761757270315,5450.271810073413
8.183333333333334,5307.788534301829,4625.154543082053,4805.693164919213,5248.132528552494,5449.752463679806
8.2,5305.052668799536,4610.439855705863,4795.68871400355,5246.570084591929,5446.498897998927
8.216666666666667,5302.818053973613,4598.419675220523,4785.727041402153,5244.972379542155,5440.606422684583
8.233333333333333,5301.203658820117,4589.153336922543,4775.984000903736,5243.53123609766,5432.043170868402
8.25,5300.025197990665,4582.304807351324,4766.682243094742,5242.156907542556,5421.045508970247
8.266666666666666,5299.277261166886,4577.542716728873,4758.470593335732,5240.946970687407,5408.601860190868
8.283333333333333,5299.074297617596,4573.99078909685,4751.61345511851,5239.987172710914,5396.238563334415
8.3,5299.422597714967,4571.263487287891,4746.3143031806985,5239.4092214011625,5384.902802226295
8.316666666666666,5300.342538850577,4568.799479406031,4742.0262343967615,5239.10050228203,5375.215403077211
8.333333333333334,5302.119281868292,4566.8857649581205,4738.567366760858,5239.0254343716015,5367.618558845213
8.35,5304.722588088048,4565.850737550837,4735.117070225891,5239.250430546923,5362.072030849373
8.366666666666667,5308.34769048083,4566.49811084247,4730.9127117622065,5239.843352548261,5357.775099779552
8.383333333333333,5312.735440254135,4569.209272507771,4725.145537442986,5240.587908856312,5353.982291152625
8.4,5317.555069682165,4574.800452240887,4717.07365359143,5241.471805858527,5349.8709114314515
8.416666666666666,5322.308960036705,4583.259194888863,4706.398558413376,5242.456584915856,5344.89372523195
8.433333333333334,5326.767796131982,4594.075183320119,4693.3012064964305,5243.587907418864,5338.893205258663
8.45,5330.509946597731,4606.156347181468,4678.41517795154,5244.899094064872,5331.7097764799655
8.466666666666667,5333.500669706286,4617.658247165819,4662.102844045164,5246.205697107619,5323.7374682446425
8.483333333333333,5335.733156602079,4627.171246373836,4645.606631060618,5247.42699026548,5315.471023269235
8.5,5337.3732541168,4632.352289689953,4629.35633310796,5248.598229237186,5307.675665864328
8.516666666666666,5338.609471460561,4633.03949559392,4614.42141810388,5249.942413119636,5301.3004840384065
8.533333333333333,5339.448828476608,4627.69962310845,4600.953997140442,5251.2126114733555,5297.121465947884
8.55,5340.06868034302,4617.757682330469,4589.244509540721,5252.236170603181,5295.606760892769
8.566666666666666,5340.5191459275475,4604.041414079809,4579.040474861944,5252.897903717213,5297.050902337458
8.583333333333334,5340.838794859672,4587.716298603494,4570.027276936546,5253.506437608856,5300.5265107634
8.6,5341.101241156985,4570.958106782514,4561.496877128068,5253.922732509223,5304.549706064894
8.616666666666667,5341.398350539911,4554.399407152401,4552.727762270036,5254.005552557244,5307.6168529842835
8.633333333333333,5341.981035575298,4539.670326402133,4543.053755221561,5253.803043814121,5307.834623338111
8.65,5342.943767366203,4527.127269353589,4532.357430343898,5253.635404463784,5304.550323600182
8.666666666666666,5344.381318699979,4516.713378488876,4520.492856240968,5253.30407510975,5297.590489198012
8.683333333333334,5345.833218810235,4508.5015754166425,4507.916181841544,5252.834111377733,5287.781093495978
8.7,5347.04087659788,4502.169827666625,4495.199439671842,5252.085708811718,5276.988923146954
8.716666666666667,5347.505222308454,4497.339224947525,4482.813825473359,5251.215393588843,5266.391242036307
8.733333333333333,5347.070044897113,4493.722034852714,4471.324317014772,5250.237200663686,5257.374912228717
8.75,5345.534638242482,4491.068917109998,4460.837164800525,5249.172877572863,5250.541631995784
8.766666666666666,5342.99250224511,4489.085175993986,4451.082347902005,5247.960550204181,5245.458463151397
8.783333333333333,5339.79308067027,4487.5256140140955,4441.6978958187765,5246.468103367949,5241.46703923443
8.8,5336.425683553982,4486.10473018262,4432.11447816539,5244.9038107587185,5237.488327137664
8.816666666666666,5333.429323691509,4484.456928126063,4421.635359772151,5243.199819464179,5232.679325922237
8.833333333333334,5331.136497398529,4482.412546100361,4410.476264673181,5241.424036723569,5226.489402967783
8.85,5329.783617586585,4479.724554843142,4398.652478063686,5239.735388469037,5219.1565996286545
8.866666666666667,5329.093882097641,4476.2847399264765,4386.9738695984925,5237.982591480669,5211.168762965782
8.883333333333333,5328.913996228,4472.258600839937,4376.736034829387,5236.281635824725,5203.681783246823
8.9,5329.089529372962,4467.957737805349,4368.826158552062,5234.590578005151,5197.721628273676
8.916666666666666,5329.153042918989,4463.706396584715,4364.2932876240275,5233.133836455555,5193.847602296213
8.933333333333334,5329.108019188074,4459.821716044676,4363.567454070098,5231.763654564337,5192.518027291756
8.95,5328.873777268076,4456.674575857526,4366.285306336302,5230.458237507996,5193.147690711554
8.966666666666667,5329.011841924718,4454.504140240032,4371.287545398001,5229.12688223367,5194.916586540182
8.983333333333333,5329.412387356255,4453.295976675845,4377.506778265252,5227.8872456522595,5196.424006555184
9.0,5330.220153913917,4453.06853312419,4382.961580384109,5226.895091302865,5196.726625246283
9.016666666666666,5331.99364136138,4453.665749694362,4386.384682832323,5225.8866577128765,5194.743524773026
9.033333333333333,5333.526354488064,4454.79802940389,4386.421499245889,5224.842612541277,5190.392875437278
9.05,5334.810943678673,4456.14305239949,4382.810006094904,5223.943907157276,5184.382587253978
9.066666666666666,5334.961009317739,4457.561711146678,4375.621717795567,5222.985279047233,5178.031627186994
9.083333333333334,5333.675166915169,4459.075698211204,4365.371126427717,5221.91144577607,5173.051385467392
9.1,5330.436180464214,4460.690548032927,4353.451263204466,5220.997556892825,5170.97599456923
9.116666666666667,5324.672197156949,4462.43602817459,4340.111576026486,5219.989325986267,5173.357519408176
9.133333333333333,5317.18321138814,4464.413771961051,4326.565119193583,5218.851565596823,5179.663551967038
9.15,5307.4709710504185,4466.717950499182,4313.077584315627,5217.569877063817,5189.759003565359
9.166666666666666,5296.727718262807,4469.455478857372,4299.5502007925315,5216.195798732593,5202.022728402628
9.183333333333334,5285.434277483896,4472.5454481612405,4285.862544264977,5214.903387105743,5214.70121563039
9.2,5273.989359944409,4475.802325627049,4271.698795687182,5213.590387065763,5226.108491428417
9.216666666666667,5262.9828215338375,4479.099447042343,4256.868810387761,5212.16032983288,5235.441671181199
9.233333333333333,5252.588721434328,4482.395859243313,4241.266117823049,5210.628483508498,5241.920114417908
9.25,5242.8277384346065,4485.587848045723,4225.334551517878,5209.126472097515,5245.78248361524
9.266666666666666,5233.418977660422,4488.441655056609,4209.3578510810685,5207.600657160089,5246.526031134808
9.283333333333333,5224.26915230657,4491.2076080927045,4193.650708470144,5205.930294429614,5244.425591878354
9.3,5215.149601475857,4494.048332526909,4178.922592243782,5204.317531156181,5239.500877913256
9.316666666666666,5206.072556849212,4496.932872742143,4164.911573167018,5202.843043415377,5231.591873442003
9.333333333333334,5197.006450606922,4499.820114615022,4152.014425999984,5201.559625770491,5221.581120957988
9.35,5187.72281639851,4503.063661903722,4139.802745603948,5200.281436126773,5210.498935995106
9.366666666666667,5178.177003777284,4506.582592077638,4128.308364187659,5199.219700627596,5199.327062546753
9.383333333333333,5168.089736934151,4510.156998206765,4117.534127252204,5198.421232525742,5189.8375097993385
9.4,5157.295010617217,4513.736115784586,4107.73239146609,5197.599894109212,5181.865426910711
9.416666666666666,5145.782068487191,4517.447176991768,4099.301599750718,5196.753852564022,5176.527411490382
9.433333333333334,5133.427835119077,4520.788553719392,4092.6443402234145,5195.980782362543,5172.90108744883
9.45,5120.287419802503,4523.690041857929,4087.8037581289673,5195.265333608526,5170.345837907588
9.466666666666667,5106.7228585282855,4526.225763371363,4084.6243376202065,5194.363265781396,5168.399617032055
9.483333333333333,5092.96986564883,4528.447808474056,4082.5698580053013,5193.449624442145,5166.454698554799
9.5,5079.45728075725,4530.218950503575,4080.8556778429556,5192.434985299242,5164.5824671983055
9.516666666666666,5066.274533346508,4531.8552151934355,4078.5598644041615,5191.284269677452,5162.675712604094
9.533333333333333,5053.398530501935,4533.229842046165,4075.0489404052028,5190.068612626656,5160.7685899656635
9.55,5040.815872386214,4534.318982483199,4069.9614001105665,5188.6939622196005,5159.130803746736
9.566666666666666,5028.252493503215,4535.131787077203,4063.2388516200785,5187.436914172371,5157.64981787833
9.583333333333334,5015.7186961312345,4535.647685741746,4055.464711468651,5186.279066796142,5156.00494412483
9.6,5002.934268780326,4535.846825557807,4047.41365243239,5185.023871372241,5154.174711167527
9.616666666666667,4989.996076684922,4535.969939549499,4039.7445452968245,5183.662403172759,5152.072238139123
9.633333333333333,4976.943353216298,4535.847106123173,4033.1958599409013,5182.5389074188915,5150.1189739367865
9.65,4964.217692578986,4535.85737578753,4028.060005854329,5181.566343806408,5148.714990596735
9.666666666666666,4951.574626786981,4536.4632954148265,4024.352255210398,5180.490407793029,5148.136240394351
9.683333333333334,4939.24771321308,4537.8357902258385,4021.8084337349837,5179.509866390768,5148.520320317364
9.7,4927.040742063533,4540.200982298807,4019.8617294799783,5178.63821455047,5149.480463522111
9.716666666666667,4914.841716188196,4543.903048275932,4018.187836430949,5177.961716440605,5150.718771271962
9.733333333333333,4902.351482995429,4548.9011063010785,4016.438252122914,5177.262839846841,5151.930521959969
9.75,4889.529308533794,4554.89753267097,4014.79278619597,5176.5466117737315,5152.670590528965
9.766666666666666,4876.255052502922,4561.76093811207,4013.402143686362,5175.727649881398,5152.944170390363
9.783333333333333,4862.866454374455,4569.1727180765065,4012.7429503264248,5174.777820278654,5152.688621635515
